  6628,  -9017,  -3449,   7421,  16614,  -6344,   6679,  27185, -13084,   1939,    221,  10821, -31397,  19889,  24769,  31196, 
-14856,  -9987,  12774, -27899, -20212, -19977, -13002, -32467,   4817,  16678, -22365,  -9885, -14334,  22304, -15909,   8548, 
-25601, -29529,   6020,  -6298,   5555,  -9766,  -9731, -20412, -21942,  23428,  -4019,  -7800,  11977,  -8380,  14589,  31632, 
 15510,  23167, -16569,   2970,   1162,  -3462,  30898, -29174, -15105,   4402,   8366, -21268,  29555,   3681, -12848,    491, 
-26677, -14151, -28685, -15645, -23494, -12824,  24953,  29940, -20964, -18384,    648,  17327,  14660,  -6107,  -9709,  -4825, 
    -4,   3479, -25042,  26757,  25847,  14520,   2572,    979,  20804, -11333,  -3272,   5546, -22859,  12434,  27971, -14952, 
   167, -20655, -17769, -11181,  -8243, -10367,  23965,   9393, -19947,  22809,  32500, -28982, -19860,  11813, -28478,  13633, 
 29918,   3801, -25210,   1776, -21215,  20623,  31385,  -1946,  21446, -11374,   9445,  26207, -32318, -32483,  14422,  27113, 
 19909, -29096, -23740,   4041, -16829, -32763, -12139,  12867, -29079, -21809, -27870,   9350,   2990, -14718,   2012,  18596, 
 10974, -27487, -15922,  13122,  27574,  12814,   1295,  30116,   5254,  -3156, -32314,  25423,  10717,  -9080, -28984, -10043, 
  8396, -17292,   2320,  19197, -22710,  26922,   -865,  17399,  24108, -31892, -22491,  16484,  25507,  27634,  -2140, -30939, 
  7157, -11546, -14870,  13063,    121,  -7891, -19772,   9048,  19832, -23044, -30508,  -5582, -18512, -23461,  27081,  26034, 
 -4474,  13821,  32087, -32082, -26731,  23405, -26338,   -493,  -5903,   3246, -22840, -24002,  29370, -13124,  21398, -19410, 
-12040,    193, -31481,  16972,   9095, -21090,  11834, -23747,  17704,  19908,  -6114,  -1464, -23643,  13346,  30618,  -5598, 
 27627,   3170, -29391, -14298,  27715,  -3522,  31260, -13252,  24882,   8544, -31970, -11447,   4137,  19028,  -6495, -15655, 
  8716,  -6838,   4038,  -2091,  24828,  21577, -27133,  12317,  -8161, -22626,  19809,    -69,    933,  24185,   3211,  -1892, 
 -5697,  31064,  17650,  -9726,  30895, -29755,    630, -26695,  -8471,  23915,  29043,  18485, -32509, -13316, -10136, -14564, 
-22340,   4253, -20272,  -7360, -14694,  -4723,  28025,  -4799, -29251,  -5694,  -2009,  24949,  30553, -12318,   8018,   8400, 
-32149,  11983, -20911, -10120, -10286,   7696,   3613, -22158, -30155,  29846,   5600,  10275,  -5989, -22770,  -3989,  17119, 
-30891, -31635, -31476,  21625,  -4872,   2773,  -8482,   1702, -19712,  -4734, -11588, -25440,   7204,  23936, -10473,   -460, 
-28260,   3419,   6508, -30346, -25625,   8381, -23804,  31598,   7154, -13709,  29613, -28282,  -2555,  -9016, -19934,  32400, 
 19155,  18155,   6111, -24414,    385,  11099, -26966,  -6042, -21699,  -1627, -32415,  -6766,   1872,   2057,  25005,  -8337, 
 15683, -20573, -23959, -15372, -30169,  -1342, -23174, -24022,  12546,  29728,  -9563,   6294, -28035,   1175,  13258, -13231, 
 22724,  -2356,    928, -19081, -19968, -20949,  -1204, -13933, -10561, -11513, -15324,   3789,  11941,  22340, -27762,   4301, 
  5927, -17849,  15333, -30304,  11747, -25266,  17985, -23160, -32723,  27509,  30456, -21826, -11839, -12525,   -779,  24496, 
 31208,  -7017,    810,  18878,    284,  11942, -22787,  12312,  -9311,  14835,  30492,  -6733,  29954,  29269,  -9339,   8015, 
-10930,  30153, -30524, -31769, -23863,  -7747, -11776,  -7370,  23361,  24255,   5162,   5954, -10543,  20958,  31316, -21052, 
 30472,   7882,  32695,  12103,  10638,  -9008,   9968,  -5942, -11786,   9958, -28170,   4490,  26182,    -56,   1395,  -9451, 
-11257,  -7208,  22959, -22361, -27459,  32341,  26809, -20192,  -7757,  -8781, -13062, -26996,  16865,   9815,  -2046,  18965, 
 -7499, -23484,  23634,  16660,  -1182, -26008, -24287,  13611,  19799,  28269,   2590,   1881, -14249,   7005, -11707,  16873, 
 -5861,   3599,   -395, -19440, -12185,  13795,  22682,   9745,  -3237,  23756, -24740,  21801,  11697, -19207, -22329,  27135, 
   598,  32242,  -7583,  25121,  11569,  20666, -15712,  22866,  23215, -15057,   8392,  23397, -27312,  14341,  32315,  -9485, 
 27159,   8884,   1440,  -4730, -20831,  31139, -23558, -30009, -30786,  28965,  13852,  10947,   6699, -27809,  21197,  26711, 
 17252, -12449,  12193,  23062,  10365, -10599,  -1284, -16124,  -5847,  13791, -15533, -27381, -24540,  15060,   7328, -18940, 
 26927,   9178,  13502,  20161,  30997,  11480, -15985, -27816,  11430,  -3486, -29045,  30595,  -8714,   9401,  32764, -16038, 
-21139, -14799,  -6345, -14516,  31437, -26286,  18260,   7552,   -291,  17328,    122, -24554,  31661,  15847, -31688,  11649, 
-27894, -21246,   2189,  19698,   5251,  21520,   6634,    472,  26541,  11259,  19937, -26972,   9431,  -6406,   9262, -11416, 
  -709, -24817,  10964, -13928,  19068,  31552, -21636,   5996, -24895, -15088,  14876,  29798,   6736, -31513,   3147, -14584, 
-11785,  18487, -15668, -20363,  25661,  16672, -22231,  25740, -11219,  -5743,  31216,   6097, -25965, -22334,  23813,  27918, 
-30900,   2878,  -6629,  -9446,  19051,  -6785, -11212,  26093,  -1723,  -7145, -32270,  -8514, -11882,  12468,  13946,  -1652, 
-27864, -21355,   8519,  -7043, -29151,  23548,  12530, -28160,   4576,  -3817,  -6570,   5796, -31610, -19352,  -9411,  -3566, 
-29784,  29851, -30976, -31760,  13479,  32376, -24588, -18078,  13482,  27570, -18683,  17227,  25087,  28378,  27342, -14773, 
-29710, -32742, -17474,   2279,  12743,  -2668, -18952,   -321, -28040,   4449,  11384,   9495,  20310,  23090,  27147, -12023, 
-32581, -11929,   1452,  15278,   8747,   1150,  13228, -27787, -22871, -12166, -14051, -25359,  -2685,  31435, -16257,  18503, 
-21645,  21729,  10884,  13542,   5291, -12343,  -1269, -11331, -16218,  32209, -32691, -17206, -11769,  -7263,   2186,  -9279, 
 13843,    687,     20,  -8561,  -5830, -16107, -19031,  -1879, -21129, -18361, -26311, -18842,  24369,  15976,  20598, -24083, 
-31148, -32458,   6536,  19403,  29956,  12497, -12954,  -9516,  10568,  24218,  21592,  12459, -22876, -31763,  -3789,  26813, 
 -6676,   8136,  -1606,  16124,   6418,  25212, -25975,   6507,  12157, -13800,  31334,   9871,   4877,  32229,  23166,   1603, 
 21861, -24048,  18602, -21935,   6192, -12084, -22044, -16322,  -8076,  -2224,   9751,  13986, -23513, -23282, -13780, -28886, 
 -3739,  16413,  -4973,  17799,  31790,  14957, -17552,  12239,  -1293, -19913, -28812, -17593,  -7484,   8650,  10930, -21291, 
-17949,  21951,  -9282,   7722, -23184,   4284,  22991,  21201,     94,  27546, -24087,    570,  21623, -31893, -20873, -18781, 
 -8407,  26307,  10240,  25547,  -9789, -26636,   5770, -26279,  -3750, -32114, -12999,  -1930,   2706, -22175, -13506,  -7213, 
-12183,  29325, -31919,   5947, -11187,   5111, -13313,  -2184,  13164, -21996, -18664,  29078, -30866,  -8813, -25339, -13443, 
-11506,  30198, -16818,   5731,  31660,  12591, -19490, -29664,  13066,  31213,   4704, -26462,  23177,  17264,  15338, -13505, 
-28560,  -4131, -21909,  30686, -32614,  29184, -15432,   8328,  30447, -19656, -19455,  32413,   2868,   -421,  28412,  15968, 
-10091,  -9510, -15919,   8798,  15414,   3865,  16248, -30364, -16100,  29852,  20968,   2356, -13980,  20772,    253, -16971, 
 14232,  31475,  -2405,   8541,   1383,  10955,   8063, -32072,  30098, -18169,  17989, -10624, -11010,  -8386,  24776,  23609, 
-19864, -13502, -19492, -17383, -18016, -24549,  -6677,   -868,   7966,  24773, -16434, -14557, -27306,  -4345, -10734,  20903, 
-10714,   1334,   6065,  15071,  11692,  -6375,   3450, -17404, -22882,    201, -15352,  19646, -21310,   9024, -10710, -28806, 
 27600, -22862,  26219, -13990, -29709,  -6833,  22605,  10769,  17347, -28335,  23606, -22225, -13714, -32439,  -6727,   6951, 
  4028,  28058, -28373, -17232,  23513,  22111,  10144,  13913,   5566,  -8245, -31067, -32332,  -1699, -29534,  29911,   2772, 
-22496,  21793,  -3716,  -2868,  10460,  22838,   7136, -22677,   6720, -24382,   1081,   8270,  15786,  11868,  25234,  -5450, 
 29982,  24222,  -5122, -26707,  -1258, -14056,  23892,   8883, -10178,   9996, -18019,  22453, -19146,  19912,   8258, -12120, 
  5270,   8566,  13522,  -9548, -22756, -12931,  20026, -18374,   5455,    -91,  -4544, -19301, -29624, -18724,  22125,  32168, 
 31507,   5302,  -4399,  -6228,  -8132,  29161,  -4191, -23835,  23203,   7200, -28747,  25125,  11008, -26687, -18847, -11735, 
  -746,  30647,  10373,  11401,  20482,  25828,  13631, -21918,   8518,  -1776,  15527,   -197,  32249,  16833,  16566,  20547, 
  1900,  15801,   6398,  31234,  26086, -30675,  24457,  29889, -11222,  14240, -10697,  12138, -26585,   4236,  -2004,   -437, 
-13728,  14974,   4680,  -8543,   3340,  17712, -23673,  30209,  12435,  19415,  27775, -20285,  -4178, -16786, -29155,  23321, 
  4191,  -3995,  12915, -13952, -13051,   1160, -31802,  15222,  -6426,  17202,   -967,  -1482, -30417, -21004, -28638, -30447, 
-30153, -15005,  27679,  -4186, -17705,  -8397,   7547, -30514,  11654, -14000, -29533, -24153, -12463,   2833,  -2677, -19110, 
 -7877, -14600,  14427,  12164,  13831,  -1046, -19549, -18812,  15128,  19091,   8807,  -8553,   1923,  -4732, -18349,  20526, 
 27387,   6293,   4674,  -1751,   1211,  25583, -11132, -28938,   4824,   5106,  25471,   3549, -30845,  -6630, -19559,  20978, 
-30620, -11994, -22011,   1120,  24253,  19619,   3480, -14752,  10986, -26590, -17632,  20774,   5381,   2920, -17507,  -8233, 
-26979,  21750, -27180,   5605, -14909, -24399,  -4550,  22741, -24026,  -7775,   5822,  12600, -13298, -11342,  24073,  26960, 
 18066,  -2095, -29364,  31909, -21147, -19992, -10690, -20900,   -214,  30689,   6817,  15940, -20308,  10595, -30368,  32594, 
 -7772,  16560,  -4120,  17470,  -3892, -24980, -15402,  16282,   4363, -32492, -23909, -19158,  22294,  29287,   8611, -21861, 
 28553,  -8919, -22119, -11821,  -9909,  22637,  14459,    616, -15195,  20564,  18993, -22293, -31530, -12498,  31187, -12451, 
-22568,  -8195,   4758,  22561, -14349,   5346,   8054,   6996, -30590,  22039,  15901, -23743,  10491,  19202,  10293,  30415, 
  -598, -14214,  13080,  16488,  22531, -15127, -23660,  11705,   1281,  12212,  20631, -21132,  11125,  11250,  -1577,  19557, 
 -2711,   1675,    208, -14362,  24044,  19545, -16337, -28008,  -6795, -12720,  -5822, -23737,  12751,  11340, -14400,  27912, 
-25750,  28264, -11251,   7139,  11253,  29866, -16635, -16594, -10562,  -9645,   7965,   7412,   8834,  17222,  25529,  -4761, 
 30525,  22862,  15752,  16923, -12096,   -738,  -6926, -10618,  31080,  24804, -20762, -20643,   1604, -32502, -13344,  16137, 
 23908, -22054, -32099, -25631,  27260, -11499,   2249, -25537,  -6811,  -1143,  25310,  21672, -29095,  21320,  -1190,  28680, 
 -5254,  -5894,  14336,   6562,  12187, -24180,  15401,  28217,  -4669,  29967, -31689, -27099,   9194,   9009, -19937,  -6503, 
 -6220, -17735, -19062,   3576,  17095, -16771, -23531,  28697,  22846, -30494, -20352, -23035,   -834,  28342,  17978,  12590, 
  5358,  10188,   2081,   9856,  30709, -32126, -16224,  11410, -31938, -22073,  15792, -26032,  -9250,  13229, -19269,   9714, 
-23642,  32663,   6213, -24431, -24495,   9592,   4562, -14459,  -1786,  17153,  21776,   5591,  31560, -27918,  20505,  -8021, 
-29431, -22180,  11974,  -1542,   4807, -28231,  12906, -18510,   -632, -25849, -20500,    162, -20797, -16493,  -3417,   9982, 
-14559,   4686, -29930,  -9877,  21151,  -2989,   7976,  18430, -24825, -19368,  -6516, -23026,   1783,   3462,   8454,  17570, 
  5427,   1750,  31541,  -1209,  24899, -11407,  -3676, -23382,  16174,  30147,  16606,  17289, -11784,  10755, -13184,  22545, 
 28150,  13719, -25163,  11339,  23986,  24809,  29618, -24467,  -4029, -21907,  15217,  17927,  26664,  -1253, -27575,   1003, 
-17242,  18844,  -8291, -17606,  -3359, -27939,  -4698, -26949, -20650,  27355,  32504, -16220,  18818,   -491,  -4034, -30634, 
  6411,  -3154,  -5054, -29406, -26027,  18207,   4338,  16319,  20981,  28428,  29300,  11296,   5003,   1417, -24168, -25691, 
 23170,  -7095,   9067,  13036,   3473,  -6655,  12872,  13227, -20206,  19397, -19938, -14272,  -1785, -27663, -26639, -14011, 
 23968, -17808,  13883,   6199,   8710,    387,  32766,  13357, -15321,  22197,  12011,  10437,  26606, -14762, -25327, -12600, 
-14992, -23889,  17071,  24966,  -1709,  25937,  -4795, -32743, -13176,  23669,  22053, -17483,   -731,   6423, -31433,  27796, 
-19277,  -4768, -20175, -28660, -15252,  11159,  19891,    617, -13722,  27471,  -8871,  27373, -21092, -31596, -29229,   3842, 
 22963,  28910,  26827,  15122, -16868,  20421, -26285,  -2782,  -1379,  14131,   7479, -29498, -17833, -27174,  -7032,  -1408, 
 10578,  21976, -20109,   5210,  10542, -21303, -32183,   7330,  24120, -20261,  20988,  16825,  29126, -23592, -19763, -27290, 
 -1634, -11812,   -859,  26950,  20203,  -3733,   4551,  -8906, -14489,  19530,   8025,  23404,  26583,  19991,  21217,   -909, 
  7623, -21859,   7798,  15208,  16187, -18707,  32558,  -8235,   1647,    -42,  11215,  -2790, -23881,  24335, -13080,   2779, 
  8642,  15114,   5027, -24430,  32463,  21527,   4770, -30275,  15760,   8157, -10087,   9026, -27410,     18,   -534, -24394, 
 31656,   1453,   -436, -28122,  18585,   4455,  10220, -11199,  -9687,  15856,  13725,  19491, -21067,  -6325,  18549, -11576, 
 12436,  -5084,  22753,  -4237, -15356,  29097,  -6600, -29767, -18017, -21210,  11743,  -9896, -12895,   9627,  29601,  -1324, 
-20152,  -3284,  32612, -19086,  31753,  22440, -11953,  -2683,  31401,  16554,  -9231,   7990, -16802,   7776,  28966,  24827, 
-15555, -20382,  10233,  -9398,  25344,   -924, -32544, -32152,  -4541,  26869, -26323,  23649, -30848, -14932,  -2611, -28864, 
 16126,  29663,   7359,  -3041,  20052,   6983, -18751,    159,  22495,  -5433,  -8481, -12913, -30562, -25582,  -9848, -17149, 
-24882,   3238, -22269,  20908, -25155,  21227,  -7152, -31419,  -7642,  18709,  -1319, -15910, -15951,  26573,  32734,  23097, 
  3088, -31762,   -126, -32405,  14582,   -913,  -1711,  19394, -16704,  25949,  14391, -14124,  -4897,  21862,  14174,  24538, 
 32379,   6083,  21070, -13063,   9430,  32595, -23488, -15663, -32533,  23637,  32541,  11223,  23236,   6077,  20924, -17647, 
-25764,   4844, -14741,  10132,   1548, -14675,    567,   2841,  23464,  27696, -23597,  28178, -12740, -23240,  -3830, -29258, 
-27878,   -606,   -691,  -9772,   6183,   3936,  -8725,  19447,  28105,  31077, -12461,  26168,  18264,  -1067, -25801,  23752, 
-11120, -17948,  -3737,   4009, -29280, -12508,   3063,  17747,   5165,  15659,  -2773,  15426,  32036,   4733,  14052,  18784, 
 13498,  10836, -20465, -27022, -11662,  -4213,  30272,   6502, -18863,  11911,  22633,  30253,  31613, -23296,  14983,  17070, 
-17298,   2407,  27616, -32177,   4641,  14441, -32078,   5860,  -2126,  -2069,   4198, -14025,  -9595,  14762,  10867,  14805, 
-29958, -21521, -28025,  30069,   -386, -10955,   9852, -11079, -26117, -28575,   4031,  10615, -19182, -27199,   1937, -18878, 
  1497,  -2825,   -120,  16855,  21000,  -4512,  -4066, -29293,   -555,    296,   7649, -27049,   1871,  17256,  27261, -23219, 
-13549, -30727,  21953,  -3103, -10505,  31636,  24018,  21119, -12851, -23192,   2351, -25023,  29233, -15889, -13218,   2013, 
 18935, -15335, -11270, -27652,  -5344,  20527,  13309,   2591, -17698, -12094, -10750,  22976, -29659,  -3160, -31494,  16953, 
-22852,  29492,  20440,  -2363, -10694,  20140,   1563, -10672, -25099, -23131, -25730,  22718,    127,  21746,  17821, -32052, 
 18653,  -1912,  -9455,  10427, -16310,  25534,  16490,  19166,  26709,   1329, -18576,  -8200, -19547,  25854,  17219,   8534, 
  9246,  30495,  -6617,   5326,  31377,  22007,  -4008,   3438,  -5548,  16938, -20569,   8854,   5851,   5428,  18308,  27098, 
 22549, -20014, -10645,  31071, -11020, -26425, -32066,   3968,   6807, -10774,   3456,   4280, -21688,  -6789,  32458,  13747, 
     6,  27483,  -8841,  29578, -31914, -30572,  20064,  20776,  -1961,  -2201,  -8994, -20238, -29528,  -3374,  -3435,   9176, 
 15654,  18129, -11388,  14654,   9292,  32391,  -9503,  -5879,  12006,  25304,  -7448, -24177,   1355,  31853,  21743, -20789, 
 23709,  23636, -29450,  26275,  22241,   5987,  15592,   9382,   2721,  26217,  10420, -14070,  20486, -19012,  -3884,  13060, 
 -1348,   3710, -26618,    579, -11005,   4083,  31734, -26205,  22246,  11713,  14965,  24106, -21904,   7050,    415, -31626, 
-16321,  -3409, -23136, -18495,   5400,  24311,  -9976, -22883,   8507,  30669,  23656, -30174,  18103,  12586,  -5691,  -9140, 
  -208, -17581, -13824,  14124,  19253,  22175, -28923, -13895,  16145,  10971,  -3912,   2871, -15682, -25184,  14230,    490, 
 21235, -21982,  15682,  20130, -10662, -25405,  -5445, -30971, -10989,  -1950,   5805, -23368, -23607, -21249, -18167,  16311, 
-19840,  26976,   3858, -31639,   9233, -27096, -24579,   1097,  28277,  26143, -20821,  26881,    190,  23679, -12010, -20121, 
 15994,  19376, -19813,  -6136,    935,  21680, -31136,  32158,   5725, -30077,   2758,  31351,   1494,  -1671, -10078,   2000, 
  9471, -30883,  23638,  12761, -12795,   4149,  -1872,  -4167,  14042,  21699,  -1318,  20090, -28621,   6858, -18186, -30476, 
-32181, -23470,   7462,  27702, -16025, -26138,   4715,  -7564, -31499, -32197, -29454, -17721,  14187, -22547,  29072, -20453, 
 -1528,  -1860, -17867, -17792,  17645,   4629,  18822, -11858,  -1235,   8802,  27386,  21755,  -4815,  24637, -18306,  16049, 
 23163,  26764,  18161, -10148,  28902,  32670,  18310,  11536,  23103,   2770, -13273,  -7717,   9630,  15081,  31696, -24360, 
 32531,   3514, -12252,     27, -19010, -15007,  10817,  11448,  31128,  -6983, -27494, -26609, -21370,   5570,  25007,   9703, 
-11767,  13761,  20120, -10840,  -2722,  16190, -23422,  -3146,  13559,   -228,   8680,  22163,  14578,  13832, -30877,  22839, 
-19217,  26276, -11127,  11822,  -3785,  29976, -27064,   8923,  24027,  31488,  -3211,   9420,   2203,  -7267,  27633, -13615, 
 25252,  -1188,  -8415, -18342,  -8819,  16006, -15656,   8228,  13403, -23238, -21221,  26509, -28667, -17134,  32244,  13081, 
-30443,  25647,  32750,  19785,    311,   8244,  -6669, -19517,  21299,   4711,  15895,  18137,  -6134, -16891, -31283, -28140, 
 -4371,  -2765,  25123,   1911,  22582,  -4744, -20938,   6515,  29551, -20929, -10234,  29758, -25952,  25193, -16380,   9756, 
-22843, -30776, -23081,  26179, -30740,   7243,  21069,  26774, -19448,  18761, -20713, -24118,  -2566,  15295,  14077, -15023, 
-19631, -11352,  27384,   6850, -31173, -21700,  -2502,    199, -24550, -18535,  -4660, -17103, -14862, -32388,  -4072,  19693, 
-23757,  20334,  -3565, -24086,  18686,  -1830, -26637,  16913, -17024, -19300, -12561,  -1718,    561,   9586, -27426,  13614, 
 24426, -16481,  11609, -28197, -23139,  -4415, -10956,  -3111,  -3384,  27293,   1877,  -5927, -23682,  29496, -13617,   5308, 
-22266,  22101,  -1902,   8610,   8000,   9799,  10479,   1134, -29728, -22569,   9903, -15609,  12209, -25556,  27736, -17966, 
-27033, -21567, -32733,  -6142,  13767,  -3947,   9791,  -1953, -27213,   3026,  23468,   9725, -23329,   3585, -24758, -25105, 
 25964,  28516, -28835,  15561, -19306,  19364,   1901,  29973,  -8650,  19465, -18689,  -4280, -19198,   8920, -11165,   5558, 
 14315, -16183,  -8605,  19025, -18011, -12584, -27149,  28853,     34,  28051, -18616,  -4813,   3708, -29319, -31023, -27249, 
-26726, -10012,  13287,  -7205, -12732,  -9030, -13522,  31429,  18531,  24740,   5782,   9911,   4368,  -1908,  -6155,   3091, 
 29396,  30233, -13410,  17296,  26426, -27554,  -6451, -29595, -19445, -16115,   9037,  28142,  12094,  -8177, -17589, -21802, 
 -1835,  -4717, -30486, -19868, -23360,  -4709,  26125,  30515,  24173, -19079,  -7763,    878,  31923,   7214,   4226,  -4320, 
-11296, -17074, -26386,  -1280,  11149,  17953, -19739,  -8789, -31500,   5815,    730,  12341, -24074, -19790,  30666, -31336, 
 23223,  -2606,  13749,  23072, -31184, -14959,  18943,  13263,   9498,   6388, -23012, -18560,  13373, -13697,  -8081, -23609, 
 -5071,  22379,  31355,  20045,   6485, -23520,  13038, -25828,   5887, -31667, -27907,  20249, -25883,   2042, -17969,  -2960, 
-30762, -25526, -29791,   8102, -17506, -20562, -21024, -30518, -23147,   4354, -15136, -11940,  19719,  -3459,  11996,  -4641, 
 -7526,  21353, -13282,  18575, -28569,  24908, -31100, -13277, -21756,  24540,  17388,  17018,   7659,  -5002,   2225,  -3447, 
-19573, -21867,  11418,   2933,  23395,  15806, -14586, -28866, -20935,  -4053,   2132,     83,     79, -22318,  24863,  21949, 
 20590,  24171, -18289,  12646,  16077,  -2180,   8162,  13565, -15333, -23734,  26200, -14940,  23461,  25723,  20256,  25553, 
 17383,  17396,  -5247,  -3301, -28750, -15957,   1149,  32112,  11263,  13103,   9384,  27493, -20862,  25564,  13723,  -5266, 
  7189,  24850,  23015,    887, -23140,   4872, -12793,   8940,  -2616,   2801,   2523, -27848,  30026,  30218,  31863, -29170, 
  6443,  30323,  -1898, -32058,  -8107,   1284,  24308,  25092, -19682,   8359,  18382,  -7443,  13033, -27723,  29226,  32542, 
 -1802,  25110,   9972,  20559, -18418, -24884,  -7662,  -5141, -24137,  23174,   7101,  -2975,  -8271, -21131, -23319,   4459, 
-23279,  25532,   9272, -18528,   7960,  26732,  21769,   2914,  14208, -17772,   2201, -18153,  30727,  13827,  12900,  18864, 
-26658,  -1239,  14587, -30173,  -5020, -26936,  23144,   6487,    882,  16973,  -5140,  29288, -10121, -22601,  -4853,  13951, 
 -9214, -27308,  14774,     26,   7117,  -8146,  -6968,  -2345,  25262,  31703, -10239, -28459,   7818,  11188,  13009,   5231, 
-16767, -12686,  12285,   1749, -14424,   -665,  26766,  18647, -27416, -19642,  -6222,   1707,  29134, -12297,  -7186,  10276, 
 18036, -23290,   6650,  12294,  -6796,   1470, -16600, -28684,  -6719, -19768, -22474,  13430, -10268, -24868,  31009,  16826, 
  4035, -31072,  -8768,  27742,   2506,  27428, -25206,  19690, -19744,  23471, -17301,  31910,   2903,  18498,   5186, -19356, 
  9250,   -744,  17467,  20041,  -1155,  26765,  12742, -15843, -31110,   7121,  28460, -24778,  22254,  14097, -10017,  -6323, 
 14384, -15240,  30827,  22425,  12263, -14777,  32044,   3853, -17284,   1142, -15738,  -1106,  -4915,   3260, -16040, -26630, 
 22356, -15933, -25962, -15988,   6531, -14355,  -1911,  -3524,  -2553,  12840,  31873,   8630,   7774,  14930,  30566,  23266, 
  -335,  -9742,  18698,  15676,  13677,  -5720, -32599,  -3087, -28503, -19850,  21528, -30559,   9142,   4531, -12636,  20732, 
  3188,   5693,  -6658,  15334,  -5571,  11789,   3372, -30157,  -2352,  16663,  -7157, -23860, -23628,   8401,  15387,  -5240, 
 10787, -28440,   4382, -24581,  31270, -24666, -20674, -17673,  30605,    -55,  29695,  -7204,  12172, -23038,  29708, -17864, 
 18082, -21153,  -3271,  30224,  11331,   7613,  30291,  -5136,  13394, -27997, -16365,  19434,   8552,   8598,  -9011,  16989, 
-20184,  17290,   3157,  26560,  -8006,  26497, -13646, -19087, -29685, -17528,  21936,  28314,  26343,  -4678,  -2571,  18594, 
 -8840, -22976, -22805, -15192,  17432,  23398,  22941,  10740, -28550,  15828,  22033, -12541,    455,  13537,   4158,  -6536, 
 28063,  -3418, -24310,   1368,  19406,  -8110,   6782,  21244, -20720,  15123,  29469,   9267,   6215,  15418,  -8410,    131, 
-15735,  23068,   7450,  -1745,  18259,  11946,  -4405, -15465, -26495,  -3649, -27653, -27094, -16630, -16034,  -2799,  23619, 
 12472, -20668,   1319,   9645,  -4245,   6787,  31845, -15388, -31614,  21249,  23824,  -9276,   8450,  12781, -20016,  25522, 
-30536,  20551,  13380, -11438,   5717,  11399,  13438, -15162,    475,  -9090, -17903,  23765,  11507,  24785, -18829, -24402, 
 -9924,  17124, -32433,   5909, -27234,  -6921,   8306,  18628,  26982, -20009,  20750,  23921, -20532,  -3528,  17318,  22298, 
-29851,  -8913,   3907, -21306,  19501, -29188,  27853, -10381,  28578, -26217,   4507,  15111,   7122,  -4090,  14482, -20083, 
-14518, -22668,   -283,  22603,  -9235,  19668,   1508,  11560,  -1034,  15944,   -733,  32446, -32591,  -5661,  26472, -20087, 
-29390,  -7031, -25904,  -7589,   -932,  29220, -10142,  31718,  -2439,   3570,   5779,  14377,  28625,   4841,  26852, -14743, 
 23645, -14240,  31933,  14759,   7542,  -9376, -31321,  -6969,  -3572,  21044,   2634,   -192,  25267,   8073, -28369,  23083, 
 -9750, -24368, -22126,  12558,   -661,  31492,  15250,  12894,   2575,  -6670,  14207,  14073,  27429,  -7631,  23887, -27269, 
 28543,  27856,  -9428,  -7238,  16349,  23966,  21537,  25706,  -2550,  26183,  19621,  21099, -15543,  27791, -13239, -22757, 
 13878, -18539,  15620,   3948,   7225, -23392, -21875,   1261, -25771,   1626,  19703,  11719,   6796,   7753,   1021,   2040, 
 31682,  17015, -25251,  17651,   8311,  15457, -11609,  21182,  29859, -17488,   -996,   6506, -10347,  13442,  27419, -23338, 
-32115, -17779, -30029,  14571,  21387, -10940, -12658,  28383,  13453,  19405,  28023,  13717, -20570,  23189, -17728,  24169, 
-25000,   2687,   2580,  27513,  20151, -26154,  19303,  -3983, -31661,   2749,  -5844,    951,   9256, -15842, -18928, -24865, 
-17644,  -7934, -19347,  23339,  15093,   3631,   -418,  -8624, -28116,  -6501,  18985,  -2148,  28380,  -9754,  26412,  -9792, 
 14296,   5585,  -3386,   3966,   -948,   4897,  -6661, -24978,    516, -27111,  32093,  21774, -20177, -22938,  28276,  18656, 
-28663,  20122, -29133,  27241,  27187, -16864, -32254,   3515, -31338,   3016, -23235,   6438,  12219, -26965,  30238,  14940, 
-20471, -17260,    -10,   -541,   7738,  12137,  23316, -24686,  23322,   -536,  -9495, -22242, -13805,   1426, -12115,  -3623, 
 -5462,  -2353,  14324,  22931,  20221, -25922,  -9867,   2360,  -8800,  -5873, -19562,  -4524,  14791,  -7616, -19588,  22851, 
 10116,   9558,   3552,   1784,   9562,   -654, -31078, -12947,  -7007,   6229, -20777, -18029,   1630,   8051,    800,  -4923, 
 30681,  19075, -26438,  17760, -25378,  28692,  26150,  -5169,  15201, -11731,  -5687,  -3011, -12577, -16871,  27463, -29515, 
-31680, -27289,  21408, -28366,   8816, -20870, -12963,  29053, -21417, -21815,  24619, -24991,  27857, -25227,  32474, -11032, 
  6028, -32166,  -7525,  30156,  -4839,  21944,   6688, -31218,  28130,  25142,  -8264,  28411, -14640,  -4507,  13844,  -1565, 
 30042,  25094, -15753, -10354, -21383, -22237,  12671, -20814, -32347,  18044,  -9946, -28410, -22706,   4618,  28266,  22599, 
 30842,  22804, -12709, -18524,  26693,   4873, -19616,  23520,   4675,  19056,  12821,  -4564,  18624, -21720,  -8488,  28752, 
